#取得データログ
dt_now,gps_x,gps_y,altitude,photvoltaction,my_angle,goal_angle,goal_destance
2022-09-15 03:13:13.6252130,0,0,0,0,set_up,0,0,0,
2022-09-15 03:13:13.8482761,40.900632916666666, -119.0790363,418.0191031897887,3.2368,release,0,120.1168441448685,25.207769215767318,
2022-09-15 03:13:22.1051672,40.900642366666666, -119.07937871666667,5.802840192295859,0,ignition_1,0,119.77508013575842,25.31621077837397,
2022-09-15 03:13:42.6235653,40.90064345, -119.07937956666666,-5.06684883279369,0,escape,0,119.985962329345,25.31621077837397,
2022-09-15 03:13:43.7973103,40.90063393333333, -119.07935463333334,0.8274502509551951,0,left,86.44909050568305,120.64553518659447,23.276235326747333,
2022-09-15 03:13:45.1036663,40.90063276666667, -119.07935255,0.10340929585616207,0,left,11.645044013967166,120.75360289875502,23.037370268293152,
2022-09-15 03:13:46.6488843,40.90063236666667, -119.07935181666667,0.31015006467589146,0,right,200.7819314286969,120.75926089365962,22.975420461383756,
2022-09-15 03:13:48.0955423,40.90063251666667, -119.07935098333333,-0.10338397473019859,0,left,311.352877468555,120.86000505377181,22.905548785264976,
2022-09-15 03:13:49.9124393,40.9006317, -119.07935271666666,-0.7234192399018764,0,stack?,114.55915552522843,120.86000505377181,22.905548785264976,
2022-09-15 03:13:56.0961183,40.90063235, -119.07935281666667,4.967030068507368,0,go,104.70715306199473,120.66428957316282,23.059410569994423,
2022-09-15 03:14:02.2810253,40.9006331, -119.07935281666667,2.2757789414987535,0,left,67.89703656377992,120.78068377500615,23.06006058642778,
2022-09-15 03:14:03.6515003,40.900632216666665, -119.07935093333333,-1.4472483701616272,0,left,1.1690060840776504,120.81789473544123,22.901087483638385,
2022-09-15 03:14:05.2265913,40.90063011666667, -119.07933961666667,0.4134678664248416,0,right,202.50173097733827,121.06348201953442,22.472791471959294,
2022-09-15 03:14:06.7082533,40.90062781666666, -119.07932903333334,-0.8266499004366423,0,left,322.6469092576434,121.90754423069549,21.458839922410068,
2022-09-15 03:14:08.5688503,40.90062781666666, -119.07932903333334,-0.20661618496086417,0,go,117.6711201884304,122.26554496328883,21.057825835415645,
2022-09-15 03:14:14.7443463,40.90062698333333, -119.07931986666667,0.0,0,stack?,128.89836852947386,122.26554496328883,21.057825835415645,
2022-09-15 03:14:20.9330223,40.900627033333336, -119.07930596666667,5.895394742562907,0,go,119.04863713994635,123.79298322440314,19.719003840481165,
2022-09-15 03:14:27.1271823,40.9005891, -119.07923403333334,2.275703746423865,0,go,122.93845943125655,127.57248625606695,13.047023737497764,
2022-09-15 03:14:33.3041473,40.90058941666667, -119.07923318333333,5.075569496869449,0,left,100.57175378746119,127.79982072840943,12.976125691120266,
2022-09-15 03:14:34.5653713,40.90058311666667, -119.07922431666667,4.454772278358293,0,left,67.2720791479505,127.69717189036564,12.563437681887168,
2022-09-15 03:14:35.9462233,40.90058311666667, -119.07922431666667,-3.3109829462275244,0,right,272.28569370292576,127.94271129068574,12.2257684808088,
2022-09-15 03:14:37.6255443,40.900578816666666, -119.0792167,2.1744012673729554,0,left,107.79499635196136,128.2517576495105,11.889754830932347,
2022-09-15 03:14:38.8857663,40.9005775, -119.07921346666667,1.5533370443072345,0,go,113.72845418991822,128.69381685321997,11.309988278329731,
2022-09-15 03:14:45.0652663,40.90057573333333, -119.07920931666666,1.1391581936281137,0,left,87.48487138398619,128.69604846398607,11.157484945617306,
